Yr, Mth, Dy, Hr, Hr(total),NO,NO2,O3,NO3,N2O5,OH,HO2,HNO3,PNA,CO,FORM,ALD2,PAN,CH4,MEO2,MEOH,ISOP,MVK,MACR,APIN,BPIN,LIMN,MYRC,BCAR,IAO2,IBO2,IPOX,PALD,MGLY,SO2,SO3,NH3,HCL,EC25,EC10,OC10,OT25,OT10,NH4,NIT,ASO4,AS10,SS25,SS10,AOA1,AOA2,AOA3,AOA4,AOA5,AOA6,AOA7,AOA8,APA1,APA2,APA3,APA4,APA5,APA6,APA7,APA8,APA9,BOA1,BOA2,BOA3,BOA4,BOA5,BOA6,OOA,SOD,CL,LEVO,MAG,CAL,POT,DU02,DU05,DU10,DU20,DU40,DU60,ws (m/s),wd (deg),T (degC),RH (%),pbl (m),pressure (hPa),prcp (mm/hr)
2013,01,08,16, 185,0.3728E-01, 1.583    , 18.11    ,0.3510E-03,0.6380E-03,0.1531E-04,0.2713E-02,0.3979E-04,0.3122E-02, 58.98    ,0.3672    ,0.9175E-01,0.1408E-01, 1620.    ,0.4674E-03,0.6504    ,0.3364E-01,0.7244E-02,0.1971E-01,0.6249E-01,0.4424E-01,0.2304E-01,0.1990E-01,0.1297E-02,0.8951E-04,0.5499E-04,0.3469E-02,0.9683E-03,0.6760E-02,0.8222E-01,0.2555E-04,0.1636    ,0.2735    ,0.2141E-01,0.4025E-02,0.3196E-01,0.1616    ,0.1900    ,0.2153E-02,0.5227    ,0.7602    ,0.1348E-02, 4.737    , 2.865    ,0.4360    , 1.934    , 1.490    ,0.1752    ,0.1249E-01,0.1181E-02,0.1003E-03,0.1000E-03,0.1282    ,0.1756E-01,0.3420E-02,0.1516E-02,0.3923E-03,0.1038E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2683E-01,0.4374E-02,0.7609E-01,0.5567E-01,0.1972E-01,0.3150E-02,0.5381    , 1.468    , 1.970    ,0.1272E-03,0.1742    ,0.7148E-01,0.6957E-01,0.6917    , 3.554    , 4.546    , 2.709    ,0.1989    ,0.3228E-03, 2.938    , 177.8    , 18.79    , 74.73    , 228.2    , 968.6    , 0.000    
2013,01,08,17, 186,0.5080E-01, 1.733    , 17.58    ,0.3293E-03,0.7258E-03,0.1536E-04,0.2203E-02,0.3970E-04,0.3052E-02, 71.36    ,0.2990    ,0.7751E-01,0.1152E-01, 1628.    ,0.3630E-03,0.5327    ,0.2906E-01,0.5499E-02,0.1481E-01,0.5457E-01,0.3816E-01,0.2051E-01,0.1787E-01,0.1153E-02,0.6048E-04,0.3787E-04,0.2278E-02,0.7439E-03,0.4673E-02,0.1330    ,0.2548E-04,0.1684    ,0.3029    ,0.2428E-01,0.4542E-02,0.4268E-01,0.1709    ,0.2252    ,0.6485E-02,0.5177    ,0.8561    ,0.1387E-02, 5.928    , 4.690    ,0.4300    , 1.871    , 1.478    ,0.1691    ,0.1122E-01,0.1045E-02,0.1002E-03,0.1000E-03,0.1550    ,0.1844E-01,0.4133E-02,0.1912E-02,0.4865E-03,0.1162E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2682E-01,0.4510E-02,0.6200E-01,0.4337E-01,0.1558E-01,0.2501E-02,0.5128    , 1.829    , 2.539    ,0.1249E-03,0.2185    ,0.8488E-01,0.8252E-01,0.8408    , 2.669    , 3.342    , 1.782    ,0.9449E-01,0.2863E-03, 2.948    , 175.6    , 18.07    , 83.57    , 236.0    , 968.7    , 0.000    
2013,01,08,18, 187,0.8923E-01, 2.011    , 17.31    ,0.2716E-03,0.7501E-03,0.1702E-04,0.1657E-02,0.3963E-04,0.2825E-02, 84.26    ,0.2663    ,0.7130E-01,0.1058E-01, 1627.    ,0.2511E-03,0.4710    ,0.3143E-01,0.5885E-02,0.1334E-01,0.4927E-01,0.3403E-01,0.1874E-01,0.1655E-01,0.1075E-02,0.4466E-04,0.2863E-04,0.1594E-02,0.7173E-03,0.3710E-02,0.1822    ,0.2543E-04,0.1674    ,0.3331    ,0.3022E-01,0.4940E-02,0.5566E-01,0.1794    ,0.2476    ,0.1877E-01,0.5174    ,0.9248    ,0.1320E-02, 7.308    , 6.161    ,0.4277    , 1.883    , 1.558    ,0.1798    ,0.1154E-01,0.1070E-02,0.1002E-03,0.1000E-03,0.1869    ,0.2002E-01,0.5496E-02,0.2906E-02,0.7178E-03,0.1567E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2644E-01,0.4670E-02,0.5151E-01,0.3658E-01,0.1357E-01,0.2190E-02,0.4405    , 2.248    , 3.215    ,0.1201E-03,0.2715    ,0.1084    ,0.1052    , 1.128    , 2.689    , 2.632    , 1.185    ,0.4730E-01,0.2825E-03, 2.927    , 174.1    , 17.66    , 90.53    , 261.6    , 969.2    , 0.000    
2013,01,08,19, 188,0.3222    , 2.114    , 17.45    ,0.1012E-03,0.2727E-03,0.2515E-04,0.9345E-03,0.3965E-04,0.1571E-02, 92.26    ,0.2739    ,0.7663E-01,0.1119E-01, 1607.    ,0.1246E-03,0.4520    ,0.1896    ,0.8528E-02,0.1508E-01,0.4008E-01,0.2655E-01,0.1467E-01,0.1293E-01,0.9885E-03,0.9845E-04,0.6505E-04,0.1119E-02,0.6250E-03,0.4226E-02,0.2239    ,0.2546E-04,0.1895    ,0.4741    ,0.3589E-01,0.4918E-02,0.6475E-01,0.1831    ,0.2392    ,0.2234E-01,0.4484    ,0.8277    ,0.1015E-02, 7.072    , 5.772    ,0.3547    , 1.602    , 1.401    ,0.1653    ,0.1053E-01,0.9698E-03,0.1001E-03,0.1000E-03,0.2049    ,0.2087E-01,0.6686E-02,0.3645E-02,0.8148E-03,0.1665E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2198E-01,0.4092E-02,0.3957E-01,0.2923E-01,0.1072E-01,0.1715E-02,0.3200    , 2.173    , 3.149    ,0.1143E-03,0.2645    ,0.1068    ,0.1037    , 1.307    , 2.650    , 1.577    ,0.6090    ,0.2041E-01,0.2513E-03, 3.233    , 170.8    , 18.19    , 89.43    , 352.1    , 969.8    ,0.1907E-03
2013,01,08,20, 189,0.6483    , 1.777    , 17.95    ,0.4006E-04,0.8079E-04,0.4898E-04,0.1522E-02,0.4066E-04,0.1843E-02, 88.95    ,0.3623    ,0.1080    ,0.1480E-01, 1558.    ,0.1420E-03,0.6326    ,0.9172    ,0.2945E-01,0.3084E-01,0.4297E-01,0.2368E-01,0.1365E-01,0.1249E-01,0.1518E-02,0.5135E-03,0.3405E-03,0.1224E-02,0.6246E-03,0.7246E-02,0.2343    ,0.2553E-04,0.2378    ,0.2874    ,0.3583E-01,0.4435E-02,0.6583E-01,0.1760    ,0.2143    ,0.6705E-02,0.4147    ,0.6185    ,0.8333E-03, 5.507    , 4.538    ,0.2777    , 1.332    , 1.236    ,0.1511    ,0.9984E-02,0.9363E-03,0.1000E-03,0.1000E-03,0.1886    ,0.2039E-01,0.6880E-02,0.3433E-02,0.7072E-03,0.1452E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1744E-01,0.3399E-02,0.3400E-01,0.2745E-01,0.9745E-02,0.1555E-02,0.2252    , 1.692    , 2.723    ,0.1099E-03,0.2083    ,0.8829E-01,0.8589E-01, 1.381    , 2.760    , 1.288    ,0.3494    ,0.9908E-02,0.2221E-03, 3.242    , 169.8    , 19.22    , 81.55    , 620.2    , 970.4    ,0.1911E-03
2013,01,08,21, 190,0.7252    , 1.266    , 19.36    ,0.2579E-04,0.3206E-04,0.1073E-03,0.4236E-02,0.5342E-02,0.3113E-02, 76.37    ,0.6551    ,0.1464    ,0.3070E-01, 1526.    ,0.4063E-03,0.8777    , 1.585    ,0.9661E-01,0.8674E-01,0.4773E-01,0.2228E-01,0.1239E-01,0.1180E-01,0.2274E-02,0.1746E-02,0.1157E-02,0.2392E-02,0.9727E-03,0.2028E-01,0.1898    ,0.2562E-04,0.2319    ,0.2568    ,0.2994E-01,0.3873E-02,0.6112E-01,0.1608    ,0.2026    ,0.5639E-02,0.5351    ,0.5204    ,0.9032E-03, 4.337    , 3.891    ,0.2802    , 1.451    , 1.411    ,0.1756    ,0.1284E-01,0.1266E-02,0.1000E-03,0.1000E-03,0.1527    ,0.2019E-01,0.6226E-02,0.2722E-02,0.5368E-03,0.1012E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1725E-01,0.3560E-02,0.4058E-01,0.4204E-01,0.1344E-01,0.2140E-02,0.2116    , 1.334    , 2.087    ,0.1092E-03,0.1691    ,0.8217E-01,0.8021E-01, 1.578    , 3.042    , 1.535    ,0.2249    ,0.3946E-02,0.1990E-03, 2.779    , 173.4    , 20.41    , 70.62    , 1100.    , 971.0    , 0.000    
2013,01,08,22, 191,0.5266    , 1.003    , 21.54    ,0.2959E-04,0.2383E-04,0.1515E-03,0.9647E-02,0.4652E-02,0.4573E-02, 64.51    , 1.214    ,0.1965    ,0.7808E-01, 1523.    ,0.1075E-02, 1.148    , 1.897    ,0.1702    ,0.1657    ,0.5133E-01,0.2160E-01,0.1201E-01,0.1176E-01,0.2931E-02,0.3950E-02,0.2607E-02,0.5072E-02,0.2056E-02,0.5328E-01,0.1264    ,0.2576E-04,0.1968    ,0.4398    ,0.2595E-01,0.3447E-02,0.5474E-01,0.1525    ,0.1940    ,0.1935E-01,0.7918    ,0.4845    ,0.1023E-02, 3.478    , 3.045    ,0.3468    , 1.871    , 1.835    ,0.2339    ,0.1952E-01,0.1962E-02,0.1000E-03,0.1000E-03,0.1272    ,0.2180E-01,0.5945E-02,0.2216E-02,0.3880E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2018E-01,0.4339E-02,0.5650E-01,0.7598E-01,0.2251E-01,0.3598E-02,0.2610    , 1.071    , 1.346    ,0.1112E-03,0.1416    ,0.8245E-01,0.8082E-01, 1.917    , 3.159    , 1.474    ,0.1360    ,0.1979E-02,0.1844E-03, 2.235    , 199.3    , 22.01    , 57.23    , 1681.    , 971.3    ,0.3365E-03
2013,01,08,23, 192,0.3928    ,0.7591    , 24.06    ,0.2953E-04,0.1463E-04,0.1781E-03,0.1727E-01,0.5411E-04,0.5006E-02, 59.50    , 1.699    ,0.2532    ,0.1331    , 1521.    ,0.2168E-02, 1.354    , 2.397    ,0.2000    ,0.2233    ,0.5825E-01,0.2382E-01,0.1358E-01,0.1342E-01,0.3934E-02,0.7195E-02,0.4726E-02,0.1204E-01,0.4156E-02,0.8493E-01,0.9899E-01,0.2590E-04,0.2107    ,0.5799    ,0.2307E-01,0.2954E-02,0.4885E-01,0.1487    ,0.1829    ,0.3625E-03,0.9561    ,0.4463    ,0.1052E-02, 2.627    , 2.220    ,0.3785    , 2.053    , 1.946    ,0.2476    ,0.2223E-01,0.2234E-02,0.1000E-03,0.1000E-03,0.1162    ,0.2275E-01,0.5596E-02,0.1659E-02,0.2521E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2192E-01,0.4682E-02,0.6560E-01,0.9986E-01,0.2747E-01,0.4306E-02,0.3086    ,0.8103    ,0.7048    ,0.1126E-03,0.1110    ,0.7450E-01,0.7318E-01, 1.971    , 2.651    ,0.9630    ,0.7128E-01,0.1078E-02,0.1586E-03, 1.886    , 199.0    , 23.72    , 44.52    , 2046.    , 971.3    ,0.3792E-03
2013,01,09,00, 193,0.3282    ,0.6346    , 25.40    ,0.3093E-04,0.1025E-04,0.2234E-03,0.2075E-01,0.4283E-03,0.4065E-02, 59.17    , 1.805    ,0.2604    ,0.1494    , 1522.    ,0.3118E-02, 1.240    , 1.760    ,0.1795    ,0.2334    ,0.5198E-01,0.2221E-01,0.1248E-01,0.1193E-01,0.3474E-02,0.7535E-02,0.4921E-02,0.2437E-01,0.6607E-02,0.9310E-01,0.1017    ,0.2606E-04,0.1955    ,0.5212    ,0.2104E-01,0.2348E-02,0.4033E-01,0.1468    ,0.1547    ,0.1314E-03,0.9244    ,0.4144    ,0.9285E-03, 1.994    , 1.554    ,0.3561    , 1.891    , 1.607    ,0.1915    ,0.1780E-01,0.1789E-02,0.1000E-03,0.1000E-03,0.1100    ,0.2116E-01,0.4813E-02,0.1147E-02,0.1658E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2026E-01,0.4113E-02,0.6470E-01,0.9633E-01,0.2395E-01,0.3667E-02,0.3328    ,0.6178    ,0.4248    ,0.1127E-03,0.8397E-01,0.6089E-01,0.5981E-01, 1.625    , 1.836    ,0.4338    ,0.3434E-01,0.6266E-03,0.1037E-03, 1.760    , 200.5    , 25.39    , 33.66    , 2344.    , 971.1    , 0.000    
2013,01,09,01, 194,0.3014    ,0.5719    , 25.86    ,0.3000E-04,0.8008E-05,0.2319E-03,0.2162E-01,0.1057E-02,0.3375E-02, 60.53    , 1.702    ,0.2553    ,0.1402    , 1532.    ,0.3412E-02, 1.134    , 1.629    ,0.1492    ,0.2051    ,0.4941E-01,0.2144E-01,0.1208E-01,0.1157E-01,0.3656E-02,0.7635E-02,0.4970E-02,0.3513E-01,0.7537E-02,0.8834E-01,0.1127    ,0.2614E-04,0.1886    ,0.4420    ,0.1931E-01,0.2442E-02,0.4335E-01,0.1454    ,0.1695    ,0.1243E-03,0.8256    ,0.3970    ,0.1025E-02, 1.621    , 1.596    ,0.3100    , 1.544    , 1.092    ,0.1208    ,0.1148E-01,0.1149E-02,0.1000E-03,0.1000E-03,0.1038    ,0.1825E-01,0.3744E-02,0.7466E-03,0.1106E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1705E-01,0.3215E-02,0.5782E-01,0.7551E-01,0.1731E-01,0.2609E-02,0.3530    ,0.5052    ,0.3013    ,0.1128E-03,0.6511E-01,0.4441E-01,0.4365E-01, 1.154    , 1.137    ,0.2667    ,0.2086E-01,0.4174E-03,0.1009E-03, 1.833    , 166.9    , 26.31    , 27.53    , 2403.    , 970.9    , 0.000    
2013,01,09,02, 195,0.3170    ,0.5782    , 25.95    ,0.2890E-04,0.7394E-05,0.2435E-03,0.2127E-01,0.1695E-02,0.3204E-02, 63.98    , 1.589    ,0.2427    ,0.1244    , 1554.    ,0.3255E-02, 1.032    , 1.677    ,0.1405    ,0.1819    ,0.5002E-01,0.2180E-01,0.1255E-01,0.1212E-01,0.3943E-02,0.7716E-02,0.5024E-02,0.3456E-01,0.6764E-02,0.7946E-01,0.1352    ,0.2617E-04,0.1920    ,0.4169    ,0.1912E-01,0.2221E-02,0.4015E-01,0.1466    ,0.1525    ,0.1282E-03,0.7546    ,0.3871    ,0.8599E-03, 1.553    , 1.610    ,0.2619    , 1.139    ,0.6277    ,0.6619E-01,0.6471E-02,0.6460E-03,0.1000E-03,0.1000E-03,0.1016    ,0.1526E-01,0.2852E-02,0.5201E-03,0.1010E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1317E-01,0.2292E-02,0.4688E-01,0.5282E-01,0.1121E-01,0.1696E-02,0.3417    ,0.4857    ,0.2831    ,0.1126E-03,0.5819E-01,0.3143E-01,0.3077E-01,0.7041    ,0.6743    ,0.1415    ,0.1263E-01,0.3210E-03,0.1016E-03, 2.442    , 148.1    , 26.62    , 26.15    , 2396.    , 970.6    , 0.000    
2013,01,09,03, 196,0.3462    ,0.6047    , 25.45    ,0.2772E-04,0.7618E-05,0.2449E-03,0.1923E-01,0.1463E-02,0.3155E-02, 66.48    , 1.444    ,0.2178    ,0.1046    , 1581.    ,0.2781E-02,0.9163    , 1.667    ,0.1350    ,0.1604    ,0.4997E-01,0.2187E-01,0.1268E-01,0.1224E-01,0.3852E-02,0.7097E-02,0.4632E-02,0.2787E-01,0.5566E-02,0.6764E-01,0.1488    ,0.2613E-04,0.1912    ,0.4109    ,0.1906E-01,0.1717E-02,0.3141E-01,0.1474    ,0.1164    ,0.1618E-03,0.7085    ,0.3689    ,0.6062E-03, 1.573    , 1.421    ,0.2263    ,0.8367    ,0.3653    ,0.3879E-01,0.3888E-02,0.3951E-03,0.1000E-03,0.1000E-03,0.9942E-01,0.1316E-01,0.2290E-02,0.4230E-03,0.1008E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1025E-01,0.1704E-02,0.3675E-01,0.3598E-01,0.7339E-02,0.1089E-02,0.3091    ,0.4919    ,0.3134    ,0.1124E-03,0.5653E-01,0.2502E-01,0.2438E-01,0.4162    ,0.3849    ,0.9792E-01,0.3478E-01,0.6457E-01,0.4569E-01, 3.070    , 153.5    , 26.28    , 26.48    , 2325.    , 970.8    , 0.000    
2013,01,09,04, 197,0.3549    ,0.5865    , 24.13    ,0.2480E-04,0.7996E-05,0.2424E-03,0.1561E-01,0.3013E-03,0.3097E-02, 69.33    , 1.207    ,0.1702    ,0.8389E-01, 1604.    ,0.2206E-02,0.7565    , 1.302    ,0.1074    ,0.1194    ,0.4058E-01,0.1790E-01,0.1068E-01,0.1041E-01,0.3010E-02,0.5512E-02,0.3613E-02,0.2153E-01,0.3354E-02,0.5161E-01,0.1678    ,0.2596E-04,0.1763    ,0.3646    ,0.1682E-01,0.1428E-02,0.2577E-01,0.1418    ,0.1024    ,0.1433E-03,0.6018    ,0.3416    ,0.4875E-03, 1.641    , 1.402    ,0.1967    ,0.6405    ,0.2382    ,0.2569E-01,0.2611E-02,0.2637E-03,0.1000E-03,0.1000E-03,0.1001    ,0.1147E-01,0.1837E-02,0.3565E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.8257E-02,0.1371E-02,0.2754E-01,0.2388E-01,0.4828E-02,0.7284E-03,0.2539    ,0.5116    ,0.4238    ,0.1119E-03,0.5826E-01,0.2227E-01,0.2162E-01,0.2370    ,0.2086    ,0.7093E-01,0.2149E-01,0.3625E-01,0.2303E-01, 5.103    , 136.9    , 24.64    , 32.32    , 1978.    , 971.4    , 0.000    
2013,01,09,05, 198,0.3925    ,0.5971    , 21.89    ,0.2077E-04,0.9915E-05,0.2222E-03,0.1040E-01,0.4421E-04,0.3238E-02, 73.08    ,0.8585    ,0.1118    ,0.5474E-01, 1623.    ,0.1386E-02,0.5607    ,0.9167    ,0.7316E-01,0.6579E-01,0.3120E-01,0.1407E-01,0.8644E-02,0.8430E-02,0.1936E-02,0.3459E-02,0.2280E-02,0.1375E-01,0.1196E-02,0.3017E-01,0.1916    ,0.2565E-04,0.1643    ,0.3051    ,0.1537E-01,0.1209E-02,0.2073E-01,0.1355    ,0.8867E-01,0.1281E-03,0.4560    ,0.3144    ,0.3788E-03, 1.767    , 1.328    ,0.1653    ,0.4854    ,0.1602    ,0.1738E-01,0.1783E-02,0.1784E-03,0.1000E-03,0.1000E-03,0.1041    ,0.9695E-02,0.1675E-02,0.3988E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.6643E-02,0.1085E-02,0.1841E-01,0.1335E-01,0.2903E-02,0.4465E-03,0.1913    ,0.5481    ,0.5854    ,0.1117E-03,0.6264E-01,0.2177E-01,0.2108E-01,0.1051    ,0.1263    ,0.4136E-01,0.1200E-01,0.1947E-01,0.1205E-01, 6.176    , 131.0    , 21.36    , 47.60    , 1198.    , 972.6    , 0.000    
2013,01,09,06, 199,0.4174    ,0.6704    , 19.93    ,0.2023E-04,0.1398E-04,0.1523E-03,0.5675E-02,0.3967E-04,0.2542E-02, 77.35    ,0.5680    ,0.8017E-01,0.2836E-01, 1639.    ,0.7381E-03,0.4351    ,0.6752    ,0.4381E-01,0.3283E-01,0.2633E-01,0.1237E-01,0.7940E-02,0.7750E-02,0.1409E-02,0.1735E-02,0.1146E-02,0.1127E-01,0.5000E-03,0.1434E-01,0.2162    ,0.2544E-04,0.1638    ,0.2718    ,0.1496E-01,0.1331E-02,0.2201E-01,0.1334    ,0.9831E-01,0.2556E-03,0.3751    ,0.2952    ,0.3891E-03, 1.831    , 1.497    ,0.1314    ,0.3509    ,0.1056    ,0.1139E-01,0.1178E-02,0.1199E-03,0.1000E-03,0.1000E-03,0.1100    ,0.8396E-02,0.1625E-02,0.4232E-03,0.1005E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5507E-02,0.8623E-03,0.1298E-01,0.7095E-02,0.1746E-02,0.2720E-03,0.1533    ,0.5666    ,0.6621    ,0.1121E-03,0.6461E-01,0.2166E-01,0.2095E-01,0.5992E-01,0.8930E-01,0.2445E-01,0.5863E-02,0.6554E-02,0.3152E-02, 5.814    , 122.1    , 19.44    , 56.73    , 925.0    , 974.3    , 0.000    
2013,01,09,07, 200,0.3730    ,0.8451    , 18.58    ,0.2771E-04,0.2896E-04,0.7470E-04,0.2488E-02,0.3940E-04,0.1617E-02, 83.24    ,0.3507    ,0.6295E-01,0.1150E-01, 1650.    ,0.3309E-03,0.3359    ,0.4244    ,0.1512E-01,0.1010E-01,0.2229E-01,0.1139E-01,0.7840E-02,0.7637E-02,0.1015E-02,0.6135E-03,0.4056E-03,0.1105E-01,0.2155E-03,0.4694E-02,0.2431    ,0.2530E-04,0.1550    ,0.2303    ,0.1427E-01,0.1476E-02,0.2441E-01,0.1337    ,0.1136    ,0.3517E-03,0.2682    ,0.2823    ,0.4446E-03, 1.907    , 1.788    ,0.9313E-01,0.2124    ,0.5861E-01,0.6290E-02,0.6493E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.1230    ,0.7376E-02,0.1573E-02,0.4200E-03,0.1006E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.4552E-02,0.6725E-03,0.9301E-02,0.3735E-02,0.1030E-02,0.1684E-03,0.1333    ,0.5896    ,0.7573    ,0.1120E-03,0.6741E-01,0.2215E-01,0.2141E-01,0.3151E-01,0.4986E-01,0.1123E-01,0.1343E-02,0.4752E-03,0.2727E-03, 5.727    , 116.2    , 18.15    , 61.98    , 770.0    , 975.4    , 0.000    
2013,01,09,08, 201,0.1699    ,0.9677    , 17.65    ,0.7647E-04,0.1044E-03,0.2962E-04,0.1556E-02,0.3924E-04,0.1298E-02, 89.70    ,0.2560    ,0.5255E-01,0.7566E-02, 1658.    ,0.2546E-03,0.2569    ,0.1344    ,0.2324E-02,0.4849E-02,0.2118E-01,0.1212E-01,0.8849E-02,0.8531E-02,0.7837E-03,0.1631E-03,0.1069E-03,0.9963E-02,0.2211E-03,0.2430E-02,0.2577    ,0.2520E-04,0.1276    ,0.1680    ,0.1187E-01,0.1895E-02,0.3217E-01,0.1333    ,0.1515    ,0.3015E-03,0.1236    ,0.2701    ,0.6055E-03, 1.961    , 2.567    ,0.6205E-01,0.1224    ,0.3355E-01,0.3737E-02,0.3789E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1339    ,0.7008E-02,0.1452E-02,0.4027E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3887E-02,0.5455E-03,0.7116E-02,0.2436E-02,0.6775E-03,0.1113E-03,0.1276    ,0.6065    ,0.8659    ,0.1120E-03,0.6941E-01,0.2268E-01,0.2192E-01,0.2155E-01,0.3552E-01,0.6567E-02,0.6258E-03,0.4043E-03,0.2764E-03, 4.765    , 117.0    , 17.35    , 65.39    , 647.5    , 976.7    , 0.000    
2013,01,09,09, 202,0.5766E-01, 1.299    , 16.12    ,0.2251E-03,0.4776E-03,0.1505E-04,0.1857E-02,0.3908E-04,0.2382E-02, 95.33    ,0.2174    ,0.5474E-01,0.7693E-02, 1666.    ,0.3213E-03,0.3156    ,0.1028E-01,0.3534E-03,0.4067E-02,0.3849E-01,0.2336E-01,0.1652E-01,0.1550E-01,0.9851E-03,0.1836E-04,0.1169E-04,0.6411E-02,0.1784E-03,0.2112E-02,0.2444    ,0.2510E-04,0.1219    ,0.1580    ,0.1243E-01,0.2614E-02,0.4634E-01,0.1374    ,0.2062    ,0.4246E-03,0.8533E-01,0.2623    ,0.7736E-03, 2.013    , 3.656    ,0.4925E-01,0.8469E-01,0.2274E-01,0.2682E-02,0.2753E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1396    ,0.7504E-02,0.1658E-02,0.4759E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3459E-02,0.4713E-03,0.6347E-02,0.2207E-02,0.6325E-03,0.1134E-03,0.1228    ,0.6227    ,0.9132    ,0.1117E-03,0.7119E-01,0.2306E-01,0.2228E-01,0.1469E-01,0.2408E-01,0.7222E-02,0.5130E-03,0.4627E-03,0.3099E-03, 2.831    , 121.7    , 16.53    , 69.79    , 452.8    , 978.2    , 0.000    
2013,01,09,10, 203,0.5640E-01, 1.773    , 13.48    ,0.1892E-03,0.6058E-03,0.1565E-04,0.2442E-02,0.3892E-04,0.4950E-02, 98.93    ,0.2111    ,0.8102E-01,0.8986E-02, 1674.    ,0.3302E-03,0.5856    ,0.6616E-02,0.3530E-03,0.3547E-02,0.8331E-01,0.5118E-01,0.3413E-01,0.3072E-01,0.1243E-02,0.1280E-04,0.8195E-05,0.2964E-02,0.9328E-04,0.1703E-02,0.1945    ,0.2499E-04,0.1446    ,0.1581    ,0.1874E-01,0.3088E-02,0.5705E-01,0.1489    ,0.2437    ,0.8889E-03,0.8948E-01,0.2604    ,0.8263E-03, 2.040    , 4.220    ,0.4216E-01,0.6435E-01,0.1680E-01,0.2003E-02,0.2074E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1443    ,0.8564E-02,0.2354E-02,0.6603E-03,0.1099E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3263E-02,0.4291E-03,0.7025E-02,0.2772E-02,0.7877E-03,0.1398E-03,0.1184    ,0.6313    ,0.9249    ,0.1108E-03,0.7205E-01,0.2323E-01,0.2244E-01,0.8465E-02,0.1228E-01,0.4775E-02,0.5904E-03,0.4573E-03,0.2776E-03, 2.336    , 117.3    , 15.63    , 74.70    , 68.80    , 979.1    , 0.000    
2013,01,09,11, 204,0.6251E-01, 2.221    , 11.33    ,0.1513E-03,0.6661E-03,0.1490E-04,0.2585E-02,0.3883E-04,0.7061E-02, 100.7    ,0.2228    ,0.1144    ,0.1128E-01, 1685.    ,0.2849E-03,0.9002    ,0.9168E-02,0.4752E-03,0.2911E-02,0.1293    ,0.8013E-01,0.5039E-01,0.4369E-01,0.1393E-02,0.1573E-04,0.1011E-04,0.1748E-02,0.5956E-04,0.1462E-02,0.1507    ,0.2493E-04,0.1734    ,0.1601    ,0.2659E-01,0.3069E-02,0.5959E-01,0.1616    ,0.2566    ,0.1435E-02,0.1088    ,0.2623    ,0.8112E-03, 2.071    , 4.400    ,0.3763E-01,0.5493E-01,0.1373E-01,0.1627E-02,0.1690E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1448    ,0.9865E-02,0.3157E-02,0.8447E-03,0.1319E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3189E-02,0.4122E-03,0.8380E-02,0.3680E-02,0.9975E-03,0.1756E-03,0.1159    ,0.6412    ,0.9300    ,0.1102E-03,0.7308E-01,0.2352E-01,0.2271E-01,0.4036E-02,0.4115E-02,0.2055E-02,0.5820E-03,0.9678E-03,0.2590E-03, 2.253    , 122.3    , 15.12    , 76.98    , 66.80    , 979.8    , 0.000    
